"Experiment","Site","es.measurement","d","vd","g","vg","r","var.r"
"Moneypriming","wisc","md",-0.203550624872965,0.0419005551396025,-0.201922219873982,0.0412328278928978,-0.101230516752824,0.0101519838068199
"Moneypriming","wku","md",0.177724077933862,0.0423318715371705,0.17640106990954,0.0417039661961301,0.0849588879646341,0.00953455320169345
"Moneypriming","wl","md",0.240286831032114,0.0447871685018745,0.238233097433549,0.0440248476412611,0.119256551745072,0.0107205309611661
"Moneypriming","wpi","md",-0.189665827071837,0.0466811010775707,-0.187987368425184,0.0458585427141552,-0.0939072958816711,0.011242629209952
"Quote Attribution","abington","md",0.218425285371429,0.0488950968568825,0.216421383670774,0.0480020545188686,0.107466488209034,0.0115642068512209
"Quote Attribution","brasilia","md",0.190833314650093,0.0365667227826849,0.189607404705874,0.036098423800471,0.0912916239912491,0.00822943886975416
"Quote Attribution","charles","md",0.288054845688053,0.0483571502092262,0.285412140681741,0.0474739331740102,0.142199667061157,0.0113126399986523
"Quote Attribution","conncoll","md",0.143992211621921,0.0426827497096466,0.142815163570516,0.0419877911747013,0.0717940623135641,0.010501777643508
"Quote Attribution","csun","md",0.791339647580022,0.0449463133736957,0.785008930399382,0.0442300489237725,0.367847956119854,0.00726145523078549
"Quote Attribution","help","md",0.19187779176909,0.0403854424124014,0.190435101605412,0.0397804256087784,0.0943287262080072,0.00958738452792502
"Quote Attribution","ithaca","md",0.542275209832614,0.048386926771019,0.537640378979343,0.0475633345482381,0.255578324367818,0.00938992695467342
"Quote Attribution","jmu","md",0.686667559620578,0.0244932183822119,0.683669011325292,0.0242797708735704,0.323785403817069,0.00436386780350837
"Quote Attribution","ku","md",-0.089224986417609,0.0355028971591269,-0.0886207540039457,0.0350236734455053,-0.0445245997526713,0.00880576775471834
"Quote Attribution","laurier","md",0.28679475458882,0.0361270908255583,0.284834881550628,0.0356350136081451,0.141856672972487,0.00848658510761835
"Quote Attribution","lse","md",0.378788458451868,0.0147011176423053,0.377754459020243,0.0146209663096979,0.186075625604396,0.00330619697318124
"Quote Attribution","luc","md",0.40960298210108,0.0279924109336214,0.40746592306403,0.0277010781970692,0.200564703229808,0.00618245375309413
"Quote Attribution","mcdaniel","md",0.0926326978464395,0.0408771130104267,0.0919071153567807,0.0402392484692487,0.0462571344219303,0.0101495902623881
"Quote Attribution","msvu","md",-0.0284535518963643,0.0477320918023651,-0.0281925101358472,0.0468602911188273,-0.0142092020159818,0.0118987539043979
"Quote Attribution","mturk","md",0.443761436260195,0.00410507375717175,0.443427529987614,0.00409889839323625,0.216548083485725,0.000888001683018345
"Quote Attribution","osu","md",0.266949651811284,0.0377455879574573,0.265038317788769,0.0372070133433151,0.132250416700225,0.0089428383674232
"Quote Attribution","oxy","md",0.173349985944425,0.0329188555543498,0.17226428665876,0.032507802075838,0.0863397231875815,0.00804487347491699
"Quote Attribution","pi","md",0.266390146711976,0.00305355567767853,0.266238760002346,0.00305008605688753,0.132007683525128,0.000723933143581532
"Quote Attribution","psu","md",0.427762506393306,0.0431103503415407,0.424303510384735,0.0424159667878962,0.209051169366866,0.00941602195704469
"Quote Attribution","qccuny","md",0.944404931375613,0.0440542823693752,0.937232235694279,0.0433876445826481,0.426837627188962,0.00601868319266686
"Quote Attribution","qccuny2","md",0.408094408763047,0.0495510817859207,0.404395667898125,0.0486569452894414,0.196912539927422,0.0106593107312084
"Quote Attribution","sdsu","md",0.408394529984754,0.0252211925084494,0.406477184773558,0.0249849297119123,0.200010219155749,0.00557505200523226
"Quote Attribution","swps","md",-0.00987660772512734,0.0506416430295076,-0.00978009364312284,0.0496567399358612,-0.00493784801343939,0.0126574562700187
"Quote Attribution","swpson","md",0.312380773940861,0.0244950594726644,0.310958706684681,0.0242725468377123,0.1535366805055,0.00564174305559925
"Quote Attribution","tamu","md",0.345815314260341,0.0219493807175425,0.344403823181728,0.0217705677700893,0.169910144753014,0.00499721084592958
"Quote Attribution","tamuc","md",0.517779585084876,0.0476701542149841,0.513197464862886,0.046830167943673,0.250238709980889,0.0097835756350544
"Quote Attribution","tamuon","md",0.38143616984584,0.018355833791936,0.380146081334523,0.0182318780375322,0.186467220582693,0.0040869278152542
"Quote Attribution","tilburg","md",0.556370142216861,0.053085568485355,0.551003227661714,0.0520663492808668,0.26519026325729,0.0104237857740356
"Quote Attribution","ufl","md",0.499085166215481,0.0327147864891881,0.496084654194146,0.0323226047803989,0.241261062055627,0.00678078923246638
"Quote Attribution","unipd","md",-0.263769380485424,0.0281539635035693,-0.26237377529767,0.0278568261266525,-0.130442183648842,0.00665304625205358
"Quote Attribution","uva","md",0.158679554380165,0.0496059766170821,0.157168320528926,0.0486656002803048,0.0790373100383925,0.0121538356122828
"Quote Attribution","vcu","md",0.307180221592066,0.0377941662175741,0.305001638460207,0.0372599797728712,0.151172727290624,0.00873986653205503
"Quote Attribution","wisc","md",0.223803794436064,0.0428329378051113,0.222013364080576,0.042150352108249,0.11003335746603,0.0101044160267748
"Quote Attribution","wku","md",0.653204824846258,0.0409098577233757,0.648342257911918,0.0403030450020634,0.310450235073653,0.00754545586031225
"Quote Attribution","wl","md",-0.357649336089818,0.0451550724866972,-0.354592504157426,0.0443864895449629,-0.176032214687508,0.0102715244641942
"Quote Attribution","wpi","md",0.227891375632969,0.0463302200494925,0.22587463779551,0.0455138444906284,0.113146633699091,0.0111301303418089
"Reciprocity","abington","md",0.139916534199054,0.062408608372802,0.138632896270623,0.0612687491002746,0.0697089151329997,0.0153409416222568
"Reciprocity","brasilia","md",0.420189833051723,0.0554415481055909,0.417513464688336,0.0547375355875557,0.205168062028886,0.0121285708187866
"Reciprocity","charles","md",0.634568683218922,0.161787051299862,0.628674856439799,0.158795675728761,0.301447351089262,0.0301759483879294
"Reciprocity","conncoll","md",0.135675521783437,0.0614490593372685,0.134554236479442,0.0604375694595087,0.0672092513603679,0.0149430062071821
"Reciprocity","csun","md",0.138556906147671,0.0510626600102258,0.13744845089849,0.0502489254603028,0.0691127980240655,0.012583608767902
"Reciprocity","help","md",0.199465305666953,0.0741351883976446,0.1979655665266,0.0730245645678421,0.0992403220637849,0.0179915743215061
"Reciprocity","ithaca","md",0.0762513617020548,0.0595777043648112,0.075584440171133,0.058540086397438,0.0371024118213329,0.0140668328526333
"Reciprocity","jmu","md",0.472049255068325,0.0306550557403453,0.469963617711616,0.0303847700139468,0.229477447908476,0.00650158645981647
"Reciprocity","ku","md",-0.115581544471898,0.0898677396671365,-0.114791693370724,0.0886436757787889,-0.0576578249425567,0.0222152381346002
"Reciprocity","laurier","md",0.37258726381275,0.0586455475099354,0.36994480094883,0.057816645601063,0.182869343591034,0.0131982821341497
"Reciprocity","lse","md",0.31967069053293,0.0380750533673099,0.318794880421881,0.0378667087330088,0.157815803047582,0.00882325809497703
"Reciprocity","luc","md",0.35434258160332,0.0366490171000878,0.352467753129228,0.0362622227929091,0.174046022225139,0.00831430183908987
"Reciprocity","mcdaniel","md",0.736024663508455,0.056408050776319,0.730259457266875,0.0555278346167775,0.344351820292014,0.00959243185638047
"Reciprocity","msvu","md",0.238319248416646,0.0767865188212525,0.236132833293557,0.0753840548380682,0.118289479733426,0.0183915996698988
"Reciprocity","mturk","md",0.582709395086072,0.006940216315271,0.582270056512245,0.00692975499333309,0.279717599802773,0.00135875903224884
"Reciprocity","osu","md",0.848928788194303,0.073653068577659,0.84279195358085,0.0725920538403028,0.390722999501977,0.0112020399711467
"Reciprocity","oxy","md",0.2126268695517,0.0753650804210212,0.211283963007163,0.0744161067103238,0.105628385085272,0.0181865169268211
"Reciprocity","pi","md",0.290226221912407,0.00548300952771436,0.290059775981278,0.00547672227411451,0.143514494367073,0.00128605818391396
"Reciprocity","psu","md",0.707595890145241,0.0573407431675129,0.701874090494471,0.0564171489797173,0.332732077734468,0.0100269362650259
"Reciprocity","qccuny","md",0.323105772644819,0.0517540424831475,0.320676405933204,0.0509787119806864,0.155116651603197,0.0113610082902056
"Reciprocity","qccuny2","md",-0.116050560999904,0.0641258554726843,-0.114959176413698,0.0629253979823347,-0.0579278428595374,0.0158706175962943
"Reciprocity","sdsu","md",0.516849014211482,0.0356935383371362,0.514391728882426,0.0353549454204533,0.250186458577219,0.00734929967872797
"Reciprocity","swps","md",0.447089260370704,0.10575398542669,0.442720309943628,0.10369723092227,0.216806740759177,0.0225857712328269
"Reciprocity","swpson","md",0.507997659889985,0.0907436974379179,0.505685075702322,0.0899193834882112,0.24497977251471,0.0186464115805728
"Reciprocity","tamu","md",0.635452177765256,0.0288504890656986,0.632829954198137,0.0286128745187144,0.302402648032437,0.00539335245404506
"Reciprocity","tamuc","md",0.119052951418421,0.0595881926176266,0.117973921647257,0.0585129390437723,0.0589233571277111,0.0144955230239996
"Reciprocity","tamuon","md",0.333193022730869,0.0224225189569995,0.332060996606076,0.0222704163843538,0.164291458911549,0.00516125931792401
"Reciprocity","tilburg","md",0.461933627339572,0.0690138622527369,0.457419617951889,0.0676716473803322,0.224201682942501,0.0146642049742907
"Reciprocity","ufl","md",0.283564028336916,0.043040681923886,0.281831457899013,0.0425163333322904,0.140373680984638,0.0101358931649761
"Reciprocity","unipd","md",0.018379331763448,0.0776823893851322,0.0182777884940367,0.0768263916265768,0.00918831284611134,0.0194116009369054
"Reciprocity","uva","md",0.324063772704144,0.0729512522224832,0.320937755604104,0.0715506207631605,0.159945853705519,0.0168735999892033
"Reciprocity","vcu","md",0.618772306031362,0.0503650717022121,0.614383849960218,0.0496532068489189,0.29328523595014,0.00945202998358994
"Reciprocity","wisc","md",0.0892287364532977,0.0609138927132135,0.0885149065616713,0.0599431689189357,0.0440944741597991,0.0148178345901796
"Reciprocity","wku","md",0.559356769724805,0.0513797031347153,0.555192823548193,0.0506175920149403,0.269330927801983,0.0102465442876626
"Reciprocity","wl","md",0.0509787518373799,0.0814628811432065,0.05054303600971,0.0800763042342747,0.025380299016028,0.0201657857408831
"Reciprocity","wpi","md",0.169975448075361,0.07900639914968,0.168453279883642,0.0775976951648415,0.0835607767194344,0.018828195728493
"Scales","abington","md",0.405418344250431,0.0979861603563047,0.40145660147274,0.0960804782595917,0.198653229140888,0.0217058755392846
"Scales","brasilia","md",Inf,Inf,Inf,Inf,NA,NA
"Scales","charles","md",Inf,Inf,Inf,Inf,NA,NA
"Scales","conncoll","md",Inf,Inf,Inf,Inf,NA,NA
"Scales","csun","md",0.785430435975203,0.115200471721164,0.778560782016236,0.113194115810305,0.365210527176892,0.0187061351778708
"Scales","help","md",0.605696699608196,0.0810569469138702,0.600745500428837,0.0797371814944067,0.289607380778743,0.0155528856941338
"Scales","ithaca","md",0.769036604773647,0.220917806244036,0.761215893538661,0.216447409728141,0.357923641009277,0.0363782267251884
"Scales","jmu","md",Inf,Inf,Inf,Inf,NA,NA
"Scales","ku","md",-0.498652878626965,0.418482031598395,-0.49470575821567,0.411883206739404,-0.240450385112569,0.0863778123525892
"Scales","laurier","md",Inf,Inf,Inf,Inf,NA,NA
"Scales","lse","md",1.41680273148019,0.175143542796751,1.4126801241141,0.174125761651577,0.574328946943133,0.0129251612054996
"Scales","luc","md",1.43368643091775,0.345168752141114,1.42499742224552,0.340997566853532,0.581836439844489,0.0248737049299805
"Scales","mcdaniel","md",Inf,Inf,Inf,Inf,NA,NA
"Scales","msvu","md",0.900943377336775,0.213674726130749,0.892023145877995,0.209464489884079,0.40891928780877,0.0305280565871701
"Scales","mturk","md",0.63277589626339,0.00690574296222709,0.632291999325131,0.00689518506906473,0.301455851277749,0.00129540207730948
"Scales","osu","md",0.766655225118264,0.145978785532488,0.760712161357657,0.143724320783864,0.357915433110708,0.0241869055217606
"Scales","oxy","md",1.08469348543791,0.360462128220372,1.07645530706749,0.355007546680694,0.476293409036381,0.0415447512832243
"Scales","pi","md",0.693664313351071,0.0073212630430085,0.69325100790121,0.00731254119760806,0.327218666352788,0.00129896149069512
"Scales","psu","md",1.05435446429549,0.369326342472507,1.04534288767758,0.363040051450804,0.466343061967352,0.0442428952925969
"Scales","qccuny","md",1.02106086600561,0.139722370709678,1.01322663941221,0.137586518770271,0.454050764120577,0.0174114591277769
"Scales","qccuny2","md",1.25673363907897,0.35442099250529,1.24506119041879,0.347867895144607,0.531354079961263,0.0326318666432408
"Scales","sdsu","md",1.24156034266009,0.126095894418953,1.2354241300934,0.124852557120102,0.527129225768884,0.0118532105074088
"Scales","swps","md",Inf,Inf,Inf,Inf,NA,NA
"Scales","swpson","md",0.655237090289609,0.149911510893892,0.651297789145583,0.148114386143315,0.310908383181106,0.027542383064761
"Scales","tamu","md",0.88563061470412,0.198406218082535,0.8813104653641,0.196475268809584,0.404197604441927,0.0289266708075773
"Scales","tamuc","md",1.6233542900207,0.347035309155538,1.60728147526802,0.340197342569883,0.630207712418615,0.0190071083779274
"Scales","tamuon","md",0.675641988696084,0.0723963758051265,0.673226105542224,0.07187956811162,0.319590959379729,0.0130584414895964
"Scales","tilburg","md",1.65620913514708,0.351170011487648,1.64023284123891,0.344427704115593,0.634822906190526,0.018388264098075
"Scales","ufl","md",1.563471885323,0.339252032704923,1.5533413979451,0.334869921119013,0.615826836875884,0.0202816465034249
"Scales","unipd","md",1.45113309995868,0.18365927774347,1.44287238022457,0.181574231879606,0.582010776522393,0.0129184221611309
"Scales","uva","md",Inf,Inf,Inf,Inf,NA,NA
"Scales","vcu","md",1.1108742566976,0.200493130055899,1.10226282835111,0.197396757576819,0.481262154930265,0.0222173795768736
"Scales","wisc","md",0.735731481424747,0.154994953797164,0.729514032285946,0.152386389647164,0.343754235250785,0.0263116276385351
"Scales","wku","md",1.06393837858393,0.110819907960109,1.055516702764,0.109072446639666,0.469163483870674,0.0131067516774366
"Scales","wl","md",Inf,Inf,Inf,Inf,NA,NA
"Scales","wpi","md",Inf,Inf,Inf,Inf,NA,NA
"Sunkcosts","abington","md",0.54714264992329,0.0503930461073318,0.542122992584545,0.0494726445413617,0.261354376056232,0.00998103364089662
"Sunkcosts","brasilia","md",0.237676102615769,0.0338018082737445,0.236162242089554,0.0333725833157469,0.11760291580737,0.0080483760432839
"Sunkcosts","charles","md",0.467932736813168,0.0502829313973386,0.463639775924974,0.0493645410166281,0.224789861229459,0.010460904099979
"Sunkcosts","conncoll","md",0.406187254088436,0.043090580566348,0.402902721036508,0.0423965154468299,0.198765446373358,0.00951917502623875
"Sunkcosts","csun","md",0.52654774673657,0.0431831540264147,0.522335364762677,0.0424949872838497,0.25439140353067,0.00881721957568595
"Sunkcosts","help","md",-0.0612586474343448,0.0399870472429386,-0.060798056100252,0.039387998821921,-0.0303254866306172,0.00978139807078665
"Sunkcosts","ithaca","md",0.233233295531995,0.0470554565873841,0.231239848561636,0.0462545272729812,0.112972866143081,0.0107601952326161
"Sunkcosts","jmu","md",0.566831428165998,0.0240216369198965,0.564356181754792,0.0238122990340363,0.272074823521016,0.00474537198990566
"Sunkcosts","ku","md",0.492449856519461,0.0366972510625078,0.489114981644612,0.0362019057712473,0.238367824187352,0.00764882371819534
"Sunkcosts","laurier","md",0.447235545433304,0.0366186226215616,0.444179266079546,0.0361198503840701,0.218194950622466,0.00790586333669776
"Sunkcosts","lse","md",0.412328042881814,0.0150240728416699,0.411198377010905,0.0149418619270399,0.200441634409007,0.0032708471377968
"Sunkcosts","luc","md",0.271689019712133,0.0276551932360741,0.270271511783201,0.0273673701134266,0.134595774451595,0.00654358459959402
"Sunkcosts","mcdaniel","md",0.149810868682476,0.0414626606667561,0.148625030671797,0.0408088575993157,0.0745974258573828,0.0101664938911319
"Sunkcosts","msvu","md",0.332252611160009,0.0478715857376495,0.329241258188771,0.0470077553143846,0.163604142345382,0.0109942058191391
"Sunkcosts","mturk","md",0.306148862228562,0.00405905534435606,0.305918501910858,0.00405294920705659,0.151161864783455,0.000944858356481834
"Sunkcosts","osu","md",0.456393576036457,0.0389166039825968,0.453125841601828,0.0383613206737958,0.22091027295607,0.00824954822029612
"Sunkcosts","oxy","md",0.680474192026528,0.0349063839349455,0.67621234948774,0.0344705124474014,0.321131999983199,0.00625333667665804
"Sunkcosts","pi","md",0.183991879334116,0.00303942287646781,0.183887397858061,0.00303597192826293,0.091561107318123,0.000740122205952523
"Sunkcosts","psu","md",0.15193578067462,0.0422314263487995,0.150707189456227,0.0415511997287132,0.0757454520005902,0.010376024281395
"Sunkcosts","qccuny","md",-0.0811444741926147,0.0393083643901374,-0.0805343653640988,0.0387194833587967,-0.0405077525822421,0.00976375674219776
"Sunkcosts","qccuny2","md",0.141085364536086,0.0467281933344652,0.13982191351039,0.0458950178845898,0.0702920357404655,0.0114848411667561
"Sunkcosts","sdsu","md",0.27724253007466,0.0251143826564159,0.275940921952244,0.0248791204150402,0.136804230330579,0.00588832568473395
"Sunkcosts","swps","md",-0.0672934811738198,0.0506696864803199,-0.0666358901525773,0.0496842379841191,-0.0336250197944792,0.0126224803935359
"Sunkcosts","swpson","md",0.122932451363867,0.0239766012756666,0.122376195927831,0.0237601093700428,0.0611943221956168,0.00589682236489473
"Sunkcosts","tamu","md",0.349318490456254,0.0217172518405723,0.347900418099868,0.0215412856363895,0.172052236321601,0.00496114788062721
"Sunkcosts","tamuc","md",0.377757924047312,0.0470967167169828,0.374414933569017,0.046266834873352,0.185016253499474,0.0105373095884284
"Sunkcosts","tamuon","md",0.32039916403669,0.0185000092681898,0.319320378972593,0.0183756398104696,0.156082018984214,0.00417900335114222
"Sunkcosts","tilburg","md",0.505622116696866,0.0518806767610968,0.500744732934516,0.0508845909395548,0.24445076982981,0.0107205558242672
"Sunkcosts","ufl","md",0.14821055469557,0.0316314395403052,0.147319509276558,0.0312522448903728,0.073845649319341,0.00776713735002357
"Sunkcosts","unipd","md",0.463790213324606,0.0289655746144438,0.461336296851989,0.0286598714810028,0.224218307699184,0.0061062969690934
"Sunkcosts","uva","md",0.437097593039123,0.0514899065731284,0.432934758819703,0.0505138167342365,0.211620297892754,0.011012447875861
"Sunkcosts","vcu","md",0.327095257094592,0.0375323671630267,0.324775432576191,0.0370018810117863,0.161403279607503,0.00866871226520957
"Sunkcosts","wisc","md",0.134537070011461,0.0417609386625379,0.133460773451369,0.0410954363440117,0.0671168526530804,0.010299779777691
"Sunkcosts","wku","md",0.0466917532566183,0.039979338899491,0.0463406874426588,0.0393804059576421,0.023118744960355,0.00979082725815962
"Sunkcosts","wl","md",0.256940970682782,0.0455944685976567,0.254719579005409,0.0448094995886711,0.127034892504549,0.0107884730350795
"Sunkcosts","wpi","md",0.418997789327607,0.0472855563622752,0.415289844289309,0.0464523470129517,0.204410495925382,0.0103332890271347
