1,1,3,101,105,2,15.724,16.024,0.3,1,0,8,18,60,10301,1,4
1,1,3,101,105,3,16.024,16.224,0.2,0,0,8,18,60,10301,1,4
1,1,3,101,105,4,16.224,17.124,0.9,0,1,8,18,60,10301,1,4
1,1,3,101,105,5,17.124,28.524,11.4,0,0,8,18,60,10301,1,4
1,1,3,101,105,6,28.524,32.524,4,0,1,8,18,60,10301,1,4
1,1,3,101,105,7,32.524,35.024,2.5,0,0,8,18,60,10301,1,4
1,1,3,101,105,8,35.024,60,24.976,1,0,8,18,60,10301,1,4
1,1,3,105,101,0,0,7.124,7.124,1,0,8,18,60,10305,2,4
1,1,3,105,101,1,7.124,15.724,8.6,0,0,8,18,60,10305,2,4
1,1,3,105,101,2,15.724,16.024,0.3,1,0,8,18,60,10305,2,4
1,1,3,105,101,3,16.024,16.224,0.2,0,0,8,18,60,10305,2,4
1,1,3,105,101,4,16.224,17.124,0.9,0,1,8,18,60,10305,2,4
1,1,3,105,101,5,17.124,28.524,11.4,0,0,8,18,60,10305,2,4
1,1,3,105,101,6,28.524,32.524,4,0,1,8,18,60,10305,2,4
1,1,3,105,101,7,32.524,35.024,2.5,0,0,8,18,60,10305,2,4
1,1,3,105,101,8,35.024,60,24.976,1,0,8,18,60,10305,2,4
1,1,3,102,108,0,0,0.824,0.824,0,1,8,18,60,10302,1,4
1,1,3,102,108,1,0.824,58.624,57.8,1,1,8,18,60,10302,1,4
1,1,3,102,108,2,58.624,60,1.376,0,1,8,18,60,10302,1,4
1,1,3,108,102,0,0,0.824,0.824,0,1,8,18,60,10308,2,4
1,1,3,108,102,1,0.824,58.624,57.8,1,1,8,18,60,10308,2,4
1,1,3,108,102,2,58.624,60,1.376,0,1,8,18,60,10308,2,4
1,1,3,103,109,0,0,0.524,0.524,0,0,8,18,60,10303,1,4
1,1,3,103,109,1,0.524,1.924,1.4,0,1,8,18,60,10303,1,4
1,1,3,103,109,2,1.924,8.624,6.7,0,0,8,18,60,10303,1,4
1,1,3,103,109,3,8.624,10.424,1.8,1,0,8,18,60,10303,1,4
1,1,3,103,109,4,10.424,18.424,8,1,1,8,18,60,10303,1,4
1,1,3,103,109,5,18.424,19.124,0.7,1,0,8,18,60,10303,1,4
1,1,3,103,109,6,19.124,19.224,0.1,0,0,8,18,60,10303,1,4
1,1,3,103,109,7,19.224,20.624,1.4,0,1,8,18,60,10303,1,4
1,1,3,103,109,8,20.624,32.424,11.8,1,1,8,18,60,10303,1,4
1,1,3,103,109,9,32.424,33.024,0.6,1,0,8,18,60,10303,1,4
1,1,3,103,109,10,33.024,42.924,9.9,1,1,8,18,60,10303,1,4
1,1,3,103,109,11,42.924,43.624,0.7,1,0,8,18,60,10303,1,4
1,1,3,103,109,12,43.624,51.724,8.1,1,1,8,18,60,10303,1,4
1,1,3,103,109,13,51.724,52.224,0.5,1,0,8,18,60,10303,1,4
1,1,3,103,109,14,52.224,52.524,0.3,0,0,8,18,60,10303,1,4
1,1,3,103,109,15,52.524,60,7.476,0,1,8,18,60,10303,1,4
1,1,3,109,103,0,0,0.524,0.524,0,0,8,18,60,10309,2,4
1,1,3,109,103,1,0.524,1.924,1.4,0,1,8,18,60,10309,2,4
1,1,3,109,103,2,1.924,8.624,6.7,0,0,8,18,60,10309,2,4
1,1,3,109,103,3,8.624,10.424,1.8,1,0,8,18,60,10309,2,4
1,1,3,109,103,4,10.424,18.424,8,1,1,8,18,60,10309,2,4
1,1,3,109,103,5,18.424,19.124,0.7,1,0,8,18,60,10309,2,4
1,1,3,109,103,6,19.124,19.224,0.1,0,0,8,18,60,10309,2,4
1,1,3,109,103,7,19.224,20.624,1.4,0,1,8,18,60,10309,2,4
1,1,3,109,103,8,20.624,32.424,11.8,1,1,8,18,60,10309,2,4
1,1,3,109,103,9,32.424,33.024,0.6,1,0,8,18,60,10309,2,4
1,1,3,109,103,10,33.024,42.924,9.9,1,1,8,18,60,10309,2,4
1,1,3,109,103,11,42.924,43.624,0.7,1,0,8,18,60,10309,2,4
1,1,3,109,103,12,43.624,51.724,8.1,1,1,8,18,60,10309,2,4
1,1,3,109,103,13,51.724,52.224,0.5,1,0,8,18,60,10309,2,4
1,1,3,109,103,14,52.224,52.524,0.3,0,0,8,18,60,10309,2,4
1,1,3,109,103,15,52.524,60,7.476,0,1,8,18,60,10309,2,4
1,1,3,104,110,0,0,0.624,0.624,0,0,8,18,60,10304,1,4
1,1,3,104,110,1,0.624,1.824,1.2,0,1,8,18,60,10304,1,4
1,1,3,104,110,2,1.824,6.624,4.8,0,0,8,18,60,10304,1,4
1,1,3,104,110,3,6.624,12.824,6.2,1,0,8,18,60,10304,1,4
1,1,3,104,110,4,12.824,14.324,1.5,0,0,8,18,60,10304,1,4
1,1,3,104,110,5,14.324,15.424,1.1,0,1,8,18,60,10304,1,4
1,1,3,104,110,6,15.424,52.424,37,0,0,8,18,60,10304,1,4
1,1,3,104,110,7,52.424,60,7.576,0,1,8,18,60,10304,1,4
1,1,3,110,104,0,0,0.624,0.624,0,0,8,18,60,10310,2,4
1,1,3,110,104,1,0.624,1.824,1.2,0,1,8,18,60,10310,2,4
1,1,3,110,104,2,1.824,6.624,4.8,0,0,8,18,60,10310,2,4
1,1,3,110,104,3,6.624,12.824,6.2,1,0,8,18,60,10310,2,4
1,1,3,110,104,4,12.824,14.324,1.5,0,0,8,18,60,10310,2,4
1,1,3,110,104,5,14.324,15.424,1.1,0,1,8,18,60,10310,2,4
1,1,3,110,104,6,15.424,52.424,37,0,0,8,18,60,10310,2,4
1,1,3,110,104,7,52.424,60,7.576,0,1,8,18,60,10310,2,4
1,1,3,106,107,0,0,60,60,0,1,8,18,60,10306,1,4
1,1,3,107,106,0,0,60,60,0,1,8,18,60,10307,2,4
1,1,4,101,104,0,0,2.823,2.823,1,0,4,14,60,10401,1,1
1,1,4,101,104,1,2.823,6.423,3.6,1,1,4,14,60,10401,1,1
1,1,4,101,104,2,6.423,9.823,3.4,1,0,4,14,60,10401,1,1
1,1,4,101,104,3,9.823,12.523,2.7,0,0,4,14,60,10401,1,1
1,1,4,101,104,4,12.523,13.723,1.2,0,1,4,14,60,10401,1,1
1,1,4,101,104,5,13.723,14.823,1.1,1,1,4,14,60,10401,1,1
1,1,4,101,104,6,14.823,17.123,2.3,1,0,4,14,60,10401,1,1
1,1,4,101,104,7,17.123,26.023,8.9,0,0,4,14,60,10401,1,1
1,1,4,101,104,8,26.023,28.423,2.4,1,0,4,14,60,10401,1,1
1,1,4,101,104,9,28.423,31.623,3.2,0,0,4,14,60,10401,1,1
1,1,4,101,104,10,31.623,32.623,1,0,1,4,14,60,10401,1,1
1,1,4,101,104,11,32.623,35.823,3.2,0,0,4,14,60,10401,1,1
1,1,4,101,104,12,35.823,38.123,2.3,1,0,4,14,60,10401,1,1
1,1,4,101,104,13,38.123,50.123,12,0,0,4,14,60,10401,1,1
1,1,4,101,104,14,50.123,51.823,1.7,1,0,4,14,60,10401,1,1
1,1,4,101,104,15,51.823,52.823,1,0,0,4,14,60,10401,1,1
1,1,4,101,104,16,52.823,60,7.177,0,1,4,14,60,10401,1,1
1,1,4,104,101,0,0,2.823,2.823,1,0,4,14,60,10404,2,1
1,1,4,104,101,1,2.823,6.423,3.6,1,1,4,14,60,10404,2,1
1,1,4,104,101,2,6.423,9.823,3.4,1,0,4,14,60,10404,2,1
1,1,4,104,101,3,9.823,12.523,2.7,0,0,4,14,60,10404,2,1
1,1,4,104,101,4,12.523,13.723,1.2,0,1,4,14,60,10404,2,1
1,1,4,104,101,5,13.723,14.823,1.1,1,1,4,14,60,10404,2,1
1,1,4,104,101,6,14.823,17.123,2.3,1,0,4,14,60,10404,2,1
1,1,4,104,101,7,17.123,26.023,8.9,0,0,4,14,60,10404,2,1
1,1,4,104,101,8,26.023,28.423,2.4,1,0,4,14,60,10404,2,1
